% Moku:Go Data Logger
% Input 1 (on), DC , 1 MOhm , 10 Vpp
% Input 2 (off), DC , 1 MOhm , 10 Vpp
% Acquisition rate: 1.0000000000e+02 Hz, Precision mode
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-24 T 12:02:14 +1000
% Time (s), Input 1 (V)
6.1300000000e+00, 1.4712796961e+00
6.1400000000e+00, 1.4715597079e+00
6.1500000000e+00, 1.4719278876e+00
6.1600000000e+00, 1.4718770190e+00
6.1700000000e+00, 1.4719506487e+00
6.1800000000e+00, 1.4718745491e+00
6.1900000000e+00, 1.4720536678e+00
6.2000000000e+00, 1.4723118564e+00
6.2100000000e+00, 1.4722478251e+00
6.2200000000e+00, 1.4723758564e+00
6.2300000000e+00, 1.4724824397e+00
6.2400000000e+00, 1.4724424826e+00
6.2500000000e+00, 1.4726469262e+00
6.2600000000e+00, 1.4727758642e+00
6.2700000000e+00, 1.4726907289e+00
6.2800000000e+00, 1.4728102560e+00
6.2900000000e+00, 1.4728951724e+00
6.3000000000e+00, 1.4730211089e+00
6.3100000000e+00, 1.4730871099e+00
6.3200000000e+00, 1.4731932555e+00
6.3300000000e+00, 1.4734487552e+00
6.3400000000e+00, 1.4733735623e+00
6.3500000000e+00, 1.4737413981e+00
6.3600000000e+00, 1.4736857147e+00
6.3700000000e+00, 1.4736717704e+00
6.3800000000e+00, 1.4738819042e+00
6.3900000000e+00, 1.4741085774e+00
6.4000000000e+00, 1.4740860351e+00
6.4100000000e+00, 1.4739157332e+00
6.4200000000e+00, 1.4740952897e+00
6.4300000000e+00, 1.4741462208e+00
6.4400000000e+00, 1.4743456932e+00
6.4500000000e+00, 1.4745550767e+00
6.4600000000e+00, 1.4745296267e+00
6.4700000000e+00, 1.4744948910e+00
6.4800000000e+00, 1.4746588461e+00
6.4900000000e+00, 1.4747737147e+00
6.5000000000e+00, 1.4748289917e+00
6.5100000000e+00, 1.4750254939e+00
6.5200000000e+00, 1.4753589066e+00
6.5300000000e+00, 1.4753545920e+00
6.5400000000e+00, 1.4753839189e+00
6.5500000000e+00, 1.4754502012e+00
6.5600000000e+00, 1.4754703048e+00
6.5700000000e+00, 1.4755847044e+00
6.5800000000e+00, 1.4756943204e+00
6.5900000000e+00, 1.4757767982e+00
6.6000000000e+00, 1.4757377791e+00
6.6100000000e+00, 1.4761721475e+00
6.6200000000e+00, 1.4759964367e+00
6.6300000000e+00, 1.4759211187e+00
6.6400000000e+00, 1.4759525715e+00
6.6500000000e+00, 1.4761549829e+00
6.6600000000e+00, 1.4760290464e+00
6.6700000000e+00, 1.4764835183e+00
6.6800000000e+00, 1.4765891323e+00
6.6900000000e+00, 1.4765583673e+00
6.7000000000e+00, 1.4765783146e+00
6.7100000000e+00, 1.4768241533e+00
6.7200000000e+00, 1.4767555573e+00
6.7300000000e+00, 1.4767836023e+00
6.7400000000e+00, 1.4768077703e+00
6.7500000000e+00, 1.4770230942e+00
6.7600000000e+00, 1.4770825295e+00
6.7700000000e+00, 1.4774497713e+00
6.7800000000e+00, 1.4775499452e+00
6.7900000000e+00, 1.4775691421e+00
6.8000000000e+00, 1.4774930112e+00
6.8100000000e+00, 1.4778405246e+00
6.8200000000e+00, 1.4777704904e+00
6.8300000000e+00, 1.4779034616e+00
6.8400000000e+00, 1.4780274284e+00
6.8500000000e+00, 1.4780201123e+00
6.8600000000e+00, 1.4781627444e+00
6.8700000000e+00, 1.4783972027e+00
6.8800000000e+00, 1.4784198074e+00
6.8900000000e+00, 1.4783982657e+00
6.9000000000e+00, 1.4783923565e+00
6.9100000000e+00, 1.4784020175e+00
6.9200000000e+00, 1.4784384103e+00
6.9300000000e+00, 1.4785057557e+00
6.9400000000e+00, 1.4786332554e+00
6.9500000000e+00, 1.4787135134e+00
6.9600000000e+00, 1.4787893004e+00
6.9700000000e+00, 1.4789819257e+00
6.9800000000e+00, 1.4788811264e+00
6.9900000000e+00, 1.4790611518e+00
7.0000000000e+00, 1.4789782051e+00
7.0100000000e+00, 1.4792059726e+00
7.0200000000e+00, 1.4792046907e+00
7.0300000000e+00, 1.4792361435e+00
7.0400000000e+00, 1.4793739608e+00
7.0500000000e+00, 1.4794784494e+00
7.0600000000e+00, 1.4797910395e+00
7.0700000000e+00, 1.4797870063e+00
7.0800000000e+00, 1.4799905744e+00
7.0900000000e+00, 1.4799768177e+00
7.1000000000e+00, 1.4799718152e+00
7.1100000000e+00, 1.4803689154e+00
7.1200000000e+00, 1.4803710414e+00
7.1300000000e+00, 1.4804323526e+00
7.1400000000e+00, 1.4803723233e+00
7.1500000000e+00, 1.4805203331e+00
7.1600000000e+00, 1.4804021816e+00
7.1700000000e+00, 1.4807150532e+00
7.1800000000e+00, 1.4805327767e+00
7.1900000000e+00, 1.4808486809e+00
7.2000000000e+00, 1.4807262774e+00
7.2100000000e+00, 1.4809250619e+00
7.2200000000e+00, 1.4808067542e+00
7.2300000000e+00, 1.4811907854e+00
7.2400000000e+00, 1.4812151098e+00
7.2500000000e+00, 1.4817423985e+00
7.2600000000e+00, 1.4811118719e+00
7.2700000000e+00, 1.4808909828e+00
7.2800000000e+00, 1.4814333414e+00
7.2900000000e+00, 1.4817454625e+00
7.3000000000e+00, 1.4812146408e+00
7.3100000000e+00, 1.4818367571e+00
7.3200000000e+00, 1.4813709672e+00
7.3300000000e+00, 1.4809937205e+00
7.3400000000e+00, 1.4819789515e+00
7.3500000000e+00, 1.4819074479e+00
7.3600000000e+00, 1.4817019100e+00
7.3700000000e+00, 1.4817908910e+00
7.3800000000e+00, 1.4821724835e+00
7.3900000000e+00, 1.4818104317e+00
7.4000000000e+00, 1.4815564640e+00
7.4100000000e+00, 1.4825747424e+00
7.4200000000e+00, 1.4821329642e+00
7.4300000000e+00, 1.4813362940e+00
7.4400000000e+00, 1.4820476726e+00
7.4500000000e+00, 1.4824325167e+00
7.4600000000e+00, 1.4817272974e+00
7.4700000000e+00, 1.4819847043e+00
7.4800000000e+00, 1.4827014293e+00
7.4900000000e+00, 1.4830075788e+00
7.5000000000e+00, 1.4829879129e+00
7.5100000000e+00, 1.4828016032e+00
7.5200000000e+00, 1.4829640888e+00
7.5300000000e+00, 1.4828659471e+00
7.5400000000e+00, 1.4829753130e+00
7.5500000000e+00, 1.4830270883e+00
7.5600000000e+00, 1.4829398269e+00
7.5700000000e+00, 1.4827667112e+00
7.5800000000e+00, 1.4827891284e+00
7.5900000000e+00, 1.4828552231e+00
7.6000000000e+00, 1.4828358387e+00
7.6100000000e+00, 1.4818513892e+00
7.6200000000e+00, 1.4816736462e+00
7.6300000000e+00, 1.4826365226e+00
7.6400000000e+00, 1.4828729193e+00
7.6500000000e+00, 1.4831638738e+00
7.6600000000e+00, 1.4833551860e+00
7.6700000000e+00, 1.4835017888e+00
7.6800000000e+00, 1.4833687551e+00
7.6900000000e+00, 1.4834096501e+00
7.7000000000e+00, 1.4835340546e+00
7.7100000000e+00, 1.4834794967e+00
7.7200000000e+00, 1.4838060311e+00
7.7300000000e+00, 1.4840676589e+00
7.7400000000e+00, 1.4841655504e+00
7.7500000000e+00, 1.4841994107e+00
7.7600000000e+00, 1.4840922959e+00
7.7700000000e+00, 1.4843746525e+00
7.7800000000e+00, 1.4843526418e+00
7.7900000000e+00, 1.4845462050e+00
7.8000000000e+00, 1.4845528958e+00
7.8100000000e+00, 1.4846313716e+00
7.8200000000e+00, 1.4846755807e+00
7.8300000000e+00, 1.4847240731e+00
7.8400000000e+00, 1.4847480849e+00
7.8500000000e+00, 1.4849149476e+00
7.8600000000e+00, 1.4850083995e+00
7.8700000000e+00, 1.4848467268e+00
7.8800000000e+00, 1.4849222637e+00
7.8900000000e+00, 1.4850396022e+00
7.9000000000e+00, 1.4850507639e+00
7.9100000000e+00, 1.4851264884e+00
7.9200000000e+00, 1.4852152192e+00
7.9300000000e+00, 1.4853237722e+00
7.9400000000e+00, 1.4853798934e+00
7.9500000000e+00, 1.4854980761e+00
7.9600000000e+00, 1.4852561767e+00
7.9700000000e+00, 1.4855461933e+00
7.9800000000e+00, 1.4856425216e+00
7.9900000000e+00, 1.4857722412e+00
8.0000000000e+00, 1.4857736481e+00
8.0100000000e+00, 1.4859557058e+00
8.0200000000e+00, 1.4859466076e+00
8.0300000000e+00, 1.4860654468e+00
8.0400000000e+00, 1.4859816559e+00
8.0500000000e+00, 1.4861177536e+00
8.0600000000e+00, 1.4861905704e+00
8.0700000000e+00, 1.4863222285e+00
8.0800000000e+00, 1.4861785646e+00
8.0900000000e+00, 1.4862988421e+00
8.1000000000e+00, 1.4863539002e+00
8.1100000000e+00, 1.4864172436e+00
8.1200000000e+00, 1.4863357038e+00
8.1300000000e+00, 1.4866710550e+00
8.1400000000e+00, 1.4866946916e+00
8.1500000000e+00, 1.4868915064e+00
8.1600000000e+00, 1.4868884737e+00
8.1700000000e+00, 1.4868427326e+00
8.1800000000e+00, 1.4869651361e+00
8.1900000000e+00, 1.4867723232e+00
8.2000000000e+00, 1.4870047180e+00
8.2100000000e+00, 1.4869901796e+00
8.2200000000e+00, 1.4873154634e+00
8.2300000000e+00, 1.4875029612e+00
8.2400000000e+00, 1.4874472465e+00
8.2500000000e+00, 1.4874893921e+00
8.2600000000e+00, 1.4874684444e+00
8.2700000000e+00, 1.4876526906e+00
8.2800000000e+00, 1.4876026036e+00
8.2900000000e+00, 1.4877218494e+00
8.3000000000e+00, 1.4876744825e+00
8.3100000000e+00, 1.4878193345e+00
8.3200000000e+00, 1.4877650892e+00
8.3300000000e+00, 1.4877542089e+00
8.3400000000e+00, 1.4877668401e+00
8.3500000000e+00, 1.4878715475e+00
8.3600000000e+00, 1.4881733511e+00
8.3700000000e+00, 1.4883028518e+00
8.3800000000e+00, 1.4884660252e+00
8.3900000000e+00, 1.4886169739e+00
8.4000000000e+00, 1.4885631977e+00
8.4100000000e+00, 1.4885958386e+00
8.4200000000e+00, 1.4884753735e+00
8.4300000000e+00, 1.4886367648e+00
8.4400000000e+00, 1.4885314009e+00
8.4500000000e+00, 1.4886579940e+00
8.4600000000e+00, 1.4886508655e+00
8.4700000000e+00, 1.4889288450e+00
8.4800000000e+00, 1.4889210912e+00
8.4900000000e+00, 1.4889811205e+00
8.5000000000e+00, 1.4891063691e+00
8.5100000000e+00, 1.4892329935e+00
8.5200000000e+00, 1.4891790296e+00
8.5300000000e+00, 1.4892370892e+00
8.5400000000e+00, 1.4892213628e+00
8.5500000000e+00, 1.4894204600e+00
8.5600000000e+00, 1.4896240907e+00
8.5700000000e+00, 1.4895865724e+00
8.5800000000e+00, 1.4894464727e+00
8.5900000000e+00, 1.4896967512e+00
8.6000000000e+00, 1.4896898728e+00
8.6100000000e+00, 1.4897798542e+00
8.6200000000e+00, 1.4897132592e+00
8.6300000000e+00, 1.4897854195e+00
8.6400000000e+00, 1.4899186407e+00
8.6500000000e+00, 1.4899535953e+00
8.6600000000e+00, 1.4900432641e+00
8.6700000000e+00, 1.4902590570e+00
8.6800000000e+00, 1.4901007297e+00
8.6900000000e+00, 1.4904046593e+00
8.7000000000e+00, 1.4903528528e+00
8.7100000000e+00, 1.4904667209e+00
8.7200000000e+00, 1.4904113501e+00
8.7300000000e+00, 1.4903938415e+00
8.7400000000e+00, 1.4904604365e+00
8.7500000000e+00, 1.4905787443e+00
8.7600000000e+00, 1.4904944219e+00
8.7700000000e+00, 1.4906273618e+00
8.7800000000e+00, 1.4907009290e+00
8.7900000000e+00, 1.4908565049e+00
8.8000000000e+00, 1.4908343691e+00
8.8100000000e+00, 1.4910151449e+00
8.8200000000e+00, 1.4909321043e+00
8.8300000000e+00, 1.4910373120e+00
8.8400000000e+00, 1.4909603056e+00
8.8500000000e+00, 1.4910813022e+00
8.8600000000e+00, 1.4908939295e+00
8.8700000000e+00, 1.4910271508e+00
8.8800000000e+00, 1.4911116608e+00
8.8900000000e+00, 1.4912540115e+00
8.9000000000e+00, 1.4912979080e+00
8.9100000000e+00, 1.4913186994e+00
8.9200000000e+00, 1.4915449036e+00
8.9300000000e+00, 1.4917467208e+00
8.9400000000e+00, 1.4916265059e+00
8.9500000000e+00, 1.4917374976e+00
8.9600000000e+00, 1.4917328078e+00
8.9700000000e+00, 1.4918430804e+00
8.9800000000e+00, 1.4919623887e+00
8.9900000000e+00, 1.4919138337e+00
9.0000000000e+00, 1.4917941190e+00
9.0100000000e+00, 1.4918014976e+00
9.0200000000e+00, 1.4920962978e+00
9.0300000000e+00, 1.4919912465e+00
9.0400000000e+00, 1.4920234185e+00
9.0500000000e+00, 1.4921183085e+00
9.0600000000e+00, 1.4921678014e+00
9.0700000000e+00, 1.4922780428e+00
9.0800000000e+00, 1.4923127472e+00
9.0900000000e+00, 1.4923407922e+00
9.1000000000e+00, 1.4923644912e+00
9.1100000000e+00, 1.4925406710e+00
9.1200000000e+00, 1.4923312875e+00
9.1300000000e+00, 1.4925333549e+00
9.1400000000e+00, 1.4927115044e+00
9.1500000000e+00, 1.4928555122e+00
9.1600000000e+00, 1.4929200125e+00
9.1700000000e+00, 1.4929569993e+00
9.1800000000e+00, 1.4927637487e+00
9.1900000000e+00, 1.4926890247e+00
9.2000000000e+00, 1.4926679519e+00
9.2100000000e+00, 1.4930994126e+00
9.2200000000e+00, 1.4928019548e+00
9.2300000000e+00, 1.4930297848e+00
9.2400000000e+00, 1.4931451224e+00
9.2500000000e+00, 1.4933789241e+00
9.2600000000e+00, 1.4933733588e+00
9.2700000000e+00, 1.4933217711e+00
9.2800000000e+00, 1.4932453901e+00
9.2900000000e+00, 1.4934946681e+00
9.3000000000e+00, 1.4933974331e+00
9.3100000000e+00, 1.4934289172e+00
9.3200000000e+00, 1.4935134272e+00
9.3300000000e+00, 1.4937059900e+00
9.3400000000e+00, 1.4937644873e+00
9.3500000000e+00, 1.4938120418e+00
9.3600000000e+00, 1.4937686143e+00
9.3700000000e+00, 1.4938771361e+00
9.3800000000e+00, 1.4938923623e+00
9.3900000000e+00, 1.4940113579e+00
9.4000000000e+00, 1.4940394341e+00
9.4100000000e+00, 1.4940743886e+00
9.4200000000e+00, 1.4939739333e+00
9.4300000000e+00, 1.4940473129e+00
9.4400000000e+00, 1.4941580857e+00
9.4500000000e+00, 1.4941846925e+00
9.4600000000e+00, 1.4942193031e+00
9.4700000000e+00, 1.4943332025e+00
9.4800000000e+00, 1.4941605870e+00
9.4900000000e+00, 1.4943085029e+00
9.5000000000e+00, 1.4942986231e+00
9.5100000000e+00, 1.4945571556e+00
9.5200000000e+00, 1.4945773842e+00
9.5300000000e+00, 1.4946447921e+00
9.5400000000e+00, 1.4948372611e+00
9.5500000000e+00, 1.4949421874e+00
9.5600000000e+00, 1.4949542870e+00
9.5700000000e+00, 1.4949926808e+00
9.5800000000e+00, 1.4949721395e+00
9.5900000000e+00, 1.4950605889e+00
9.6000000000e+00, 1.4949434067e+00
9.6100000000e+00, 1.4950854135e+00
9.6200000000e+00, 1.4951108322e+00
9.6300000000e+00, 1.4950726573e+00
9.6400000000e+00, 1.4953269690e+00
9.6500000000e+00, 1.4951477565e+00
9.6600000000e+00, 1.4952749123e+00
9.6700000000e+00, 1.4954794809e+00
9.6800000000e+00, 1.4953845283e+00
9.6900000000e+00, 1.4956782655e+00
9.7000000000e+00, 1.4957398893e+00
9.7100000000e+00, 1.4957265391e+00
9.7200000000e+00, 1.4956787658e+00
9.7300000000e+00, 1.4956675103e+00
9.7400000000e+00, 1.4958783007e+00
9.7500000000e+00, 1.4958617614e+00
9.7600000000e+00, 1.4958697027e+00
9.7700000000e+00, 1.4960270608e+00
9.7800000000e+00, 1.4959466778e+00
9.7900000000e+00, 1.4960190569e+00
9.8000000000e+00, 1.4960607022e+00
9.8100000000e+00, 1.4960917799e+00
9.8200000000e+00, 1.4961955181e+00
9.8300000000e+00, 1.4962665840e+00
9.8400000000e+00, 1.4960833070e+00
9.8500000000e+00, 1.4960420681e+00
9.8600000000e+00, 1.4961358952e+00
9.8700000000e+00, 1.4963469983e+00
9.8800000000e+00, 1.4962784336e+00
9.8900000000e+00, 1.4963291458e+00
9.9000000000e+00, 1.4963601297e+00
9.9100000000e+00, 1.4965800808e+00
9.9200000000e+00, 1.4965679187e+00
9.9300000000e+00, 1.4967410344e+00
9.9400000000e+00, 1.4966715630e+00
9.9500000000e+00, 1.4965607276e+00
9.9600000000e+00, 1.4966406417e+00
9.9700000000e+00, 1.4968540584e+00
9.9800000000e+00, 1.4968635943e+00
9.9900000000e+00, 1.4970655054e+00
1.0000000000e+01, 1.4970833578e+00
1.0010000000e+01, 1.4971333197e+00
1.0020000000e+01, 1.4970874536e+00
1.0030000000e+01, 1.4971086827e+00
1.0040000000e+01, 1.4970363661e+00
1.0050000000e+01, 1.4973009953e+00
1.0060000000e+01, 1.4974101111e+00
1.0070000000e+01, 1.4973514575e+00
1.0080000000e+01, 1.4973390764e+00
1.0090000000e+01, 1.4974352797e+00
1.0100000000e+01, 1.4974131751e+00
1.0110000000e+01, 1.4974964033e+00
1.0120000000e+01, 1.4975253862e+00
1.0130000000e+01, 1.4974803016e+00
1.0140000000e+01, 1.4975985469e+00
1.0150000000e+01, 1.4976889973e+00
1.0160000000e+01, 1.4976384414e+00
1.0170000000e+01, 1.4975653119e+00
1.0180000000e+01, 1.4976941873e+00
1.0190000000e+01, 1.4980192523e+00
1.0200000000e+01, 1.4980381990e+00
1.0210000000e+01, 1.4980495796e+00
1.0220000000e+01, 1.4979164208e+00
1.0230000000e+01, 1.4979326788e+00
1.0240000000e+01, 1.4979968664e+00
1.0250000000e+01, 1.4981607276e+00
1.0260000000e+01, 1.4982369211e+00
1.0270000000e+01, 1.4983632953e+00
1.0280000000e+01, 1.4983137711e+00
1.0290000000e+01, 1.4983841805e+00
1.0300000000e+01, 1.4986340837e+00
1.0310000000e+01, 1.4987462010e+00
1.0320000000e+01, 1.4988463749e+00
1.0330000000e+01, 1.4987643348e+00
1.0340000000e+01, 1.4987718698e+00
1.0350000000e+01, 1.4989180036e+00
1.0360000000e+01, 1.4990308400e+00
1.0370000000e+01, 1.4989047784e+00
1.0380000000e+01, 1.4987902850e+00
1.0390000000e+01, 1.4986474653e+00
1.0400000000e+01, 1.4986694760e+00
1.0410000000e+01, 1.4988445928e+00
1.0420000000e+01, 1.4988444677e+00
1.0430000000e+01, 1.4990283700e+00
1.0440000000e+01, 1.4991726280e+00
1.0450000000e+01, 1.4990747051e+00
1.0460000000e+01, 1.4990881179e+00
1.0470000000e+01, 1.4991742537e+00
1.0480000000e+01, 1.4992350960e+00
1.0490000000e+01, 1.4994056167e+00
1.0500000000e+01, 1.4994030530e+00
1.0510000000e+01, 1.4993484951e+00
1.0520000000e+01, 1.4994194360e+00
1.0530000000e+01, 1.4995398698e+00
1.0540000000e+01, 1.4994888136e+00
1.0550000000e+01, 1.4997124228e+00
1.0560000000e+01, 1.4995961160e+00
1.0570000000e+01, 1.4997299939e+00
1.0580000000e+01, 1.4995346485e+00
1.0590000000e+01, 1.4996863163e+00
1.0600000000e+01, 1.4996342909e+00
1.0610000000e+01, 1.4997571634e+00
1.0620000000e+01, 1.4998055933e+00
1.0630000000e+01, 1.4999318111e+00
1.0640000000e+01, 1.4999973119e+00
1.0650000000e+01, 1.5000477115e+00
1.0660000000e+01, 1.4999476939e+00
1.0670000000e+01, 1.5000439284e+00
1.0680000000e+01, 1.5000043778e+00
1.0690000000e+01, 1.4999968116e+00
1.0700000000e+01, 1.5002410246e+00
1.0710000000e+01, 1.5003415112e+00
1.0720000000e+01, 1.5003255346e+00
1.0730000000e+01, 1.5003366963e+00
1.0740000000e+01, 1.5003682430e+00
1.0750000000e+01, 1.5003225332e+00
1.0760000000e+01, 1.5004116704e+00
1.0770000000e+01, 1.5004811106e+00
1.0780000000e+01, 1.5005372005e+00
1.0790000000e+01, 1.5006028575e+00
1.0800000000e+01, 1.5006397818e+00
1.0810000000e+01, 1.5006824902e+00
1.0820000000e+01, 1.5006406885e+00
1.0830000000e+01, 1.5006872112e+00
1.0840000000e+01, 1.5008132103e+00
1.0850000000e+01, 1.5008217769e+00
1.0860000000e+01, 1.5008591702e+00
1.0870000000e+01, 1.5009772278e+00
1.0880000000e+01, 1.5010501072e+00
1.0890000000e+01, 1.5010972865e+00
1.0900000000e+01, 1.5011722606e+00
1.0910000000e+01, 1.5011378375e+00
1.0920000000e+01, 1.5011712288e+00
1.0930000000e+01, 1.5012640554e+00
1.0940000000e+01, 1.5013761101e+00
1.0950000000e+01, 1.5014067813e+00
1.0960000000e+01, 1.5014941365e+00
1.0970000000e+01, 1.5013743905e+00
1.0980000000e+01, 1.5013740153e+00
1.0990000000e+01, 1.5016077857e+00
1.1000000000e+01, 1.5015614193e+00
1.1010000000e+01, 1.5014009347e+00
1.1020000000e+01, 1.5014554926e+00
1.1030000000e+01, 1.5015957173e+00
1.1040000000e+01, 1.5015108947e+00
1.1050000000e+01, 1.5018687569e+00
1.1060000000e+01, 1.5018928937e+00
1.1070000000e+01, 1.5019565810e+00
1.1080000000e+01, 1.5019960065e+00
1.1090000000e+01, 1.5018845771e+00
1.1100000000e+01, 1.5019854389e+00
1.1110000000e+01, 1.5020618824e+00
1.1120000000e+01, 1.5021258512e+00
1.1130000000e+01, 1.5021564911e+00
1.1140000000e+01, 1.5021316353e+00
1.1150000000e+01, 1.5022436587e+00
1.1160000000e+01, 1.5022903690e+00
1.1170000000e+01, 1.5023586836e+00
1.1180000000e+01, 1.5024954066e+00
1.1190000000e+01, 1.5024571067e+00
1.1200000000e+01, 1.5023728780e+00
1.1210000000e+01, 1.5023016870e+00
1.1220000000e+01, 1.5022292767e+00
1.1230000000e+01, 1.5022578531e+00
1.1240000000e+01, 1.5023884481e+00
1.1250000000e+01, 1.5024768351e+00
1.1260000000e+01, 1.5024073011e+00
1.1270000000e+01, 1.5026968800e+00
1.1280000000e+01, 1.5025957681e+00
1.1290000000e+01, 1.5025644091e+00
1.1300000000e+01, 1.5027747305e+00
1.1310000000e+01, 1.5028467657e+00
1.1320000000e+01, 1.5028888800e+00
1.1330000000e+01, 1.5026956607e+00
1.1340000000e+01, 1.5025478697e+00
1.1350000000e+01, 1.5027528761e+00
1.1360000000e+01, 1.5027588790e+00
1.1370000000e+01, 1.5027841414e+00
1.1380000000e+01, 1.5028151878e+00
1.1390000000e+01, 1.5028601159e+00
1.1400000000e+01, 1.5029422498e+00
1.1410000000e+01, 1.5029004794e+00
1.1420000000e+01, 1.5030619020e+00
1.1430000000e+01, 1.5030797857e+00
1.1440000000e+01, 1.5030907598e+00
1.1450000000e+01, 1.5030781912e+00
1.1460000000e+01, 1.5032075043e+00
1.1470000000e+01, 1.5032814467e+00
1.1480000000e+01, 1.5031756450e+00
1.1490000000e+01, 1.5032655952e+00
1.1500000000e+01, 1.5033197466e+00
1.1510000000e+01, 1.5035384472e+00
1.1520000000e+01, 1.5036250519e+00
1.1530000000e+01, 1.5036916782e+00
1.1540000000e+01, 1.5037121257e+00
1.1550000000e+01, 1.5037865370e+00
1.1560000000e+01, 1.5038361550e+00
1.1570000000e+01, 1.5038967158e+00
1.1580000000e+01, 1.5037835668e+00
1.1590000000e+01, 1.5040277798e+00
1.1600000000e+01, 1.5041323934e+00
1.1610000000e+01, 1.5039106289e+00
1.1620000000e+01, 1.5039053451e+00
1.1630000000e+01, 1.5039475844e+00
1.1640000000e+01, 1.5040187754e+00
1.1650000000e+01, 1.5040700817e+00
1.1660000000e+01, 1.5041988008e+00
1.1670000000e+01, 1.5041968311e+00
1.1680000000e+01, 1.5041846064e+00
1.1690000000e+01, 1.5040761785e+00
1.1700000000e+01, 1.5043244872e+00
1.1710000000e+01, 1.5043799831e+00
1.1720000000e+01, 1.5044838150e+00
1.1730000000e+01, 1.5044319772e+00
1.1740000000e+01, 1.5045908673e+00
1.1750000000e+01, 1.5045050129e+00
1.1760000000e+01, 1.5045903045e+00
1.1770000000e+01, 1.5048756313e+00
1.1780000000e+01, 1.5048460231e+00
1.1790000000e+01, 1.5047169288e+00
1.1800000000e+01, 1.5047353128e+00
1.1810000000e+01, 1.5048314848e+00
1.1820000000e+01, 1.5046863827e+00
1.1830000000e+01, 1.5047759889e+00
1.1840000000e+01, 1.5048456479e+00
1.1850000000e+01, 1.5048550900e+00
1.1860000000e+01, 1.5048745058e+00
1.1870000000e+01, 1.5051420426e+00
1.1880000000e+01, 1.5051005849e+00
1.1890000000e+01, 1.5051255659e+00
1.1900000000e+01, 1.5052265839e+00
1.1910000000e+01, 1.5051165302e+00
1.1920000000e+01, 1.5050683192e+00
1.1930000000e+01, 1.5051644286e+00
1.1940000000e+01, 1.5052361824e+00
1.1950000000e+01, 1.5053376694e+00
1.1960000000e+01, 1.5051355707e+00
1.1970000000e+01, 1.5051945683e+00
1.1980000000e+01, 1.5052039479e+00
1.1990000000e+01, 1.5053477681e+00
1.2000000000e+01, 1.5054958404e+00
1.2010000000e+01, 1.5056073949e+00
1.2020000000e+01, 1.5056178687e+00
1.2030000000e+01, 1.5057771653e+00
1.2040000000e+01, 1.5056002351e+00
1.2050000000e+01, 1.5057070060e+00
1.2060000000e+01, 1.5057154164e+00
1.2070000000e+01, 1.5058212180e+00
1.2080000000e+01, 1.5057322371e+00
1.2090000000e+01, 1.5058340680e+00
1.2100000000e+01, 1.5059812337e+00
1.2110000000e+01, 1.5061704198e+00
1.2120000000e+01, 1.5060407627e+00
1.2130000000e+01, 1.5062168174e+00
1.2140000000e+01, 1.5059728858e+00
1.2150000000e+01, 1.5058095561e+00
1.2160000000e+01, 1.5060001491e+00
1.2170000000e+01, 1.5061350275e+00
1.2180000000e+01, 1.5062656538e+00
1.2190000000e+01, 1.5063707051e+00
1.2200000000e+01, 1.5062110646e+00
1.2210000000e+01, 1.5062164422e+00
1.2220000000e+01, 1.5062502087e+00
1.2230000000e+01, 1.5063575111e+00
1.2240000000e+01, 1.5062650597e+00
1.2250000000e+01, 1.5063151780e+00
1.2260000000e+01, 1.5063347187e+00
1.2270000000e+01, 1.5064619059e+00
1.2280000000e+01, 1.5063197114e+00
1.2290000000e+01, 1.5065529503e+00
1.2300000000e+01, 1.5067650539e+00
1.2310000000e+01, 1.5066696635e+00
1.2320000000e+01, 1.5064562156e+00
1.2330000000e+01, 1.5066304569e+00
1.2340000000e+01, 1.5066156372e+00
1.2350000000e+01, 1.5067182498e+00
1.2360000000e+01, 1.5066743533e+00
1.2370000000e+01, 1.5066418062e+00
1.2380000000e+01, 1.5066333333e+00
1.2390000000e+01, 1.5067623963e+00
1.2400000000e+01, 1.5067071819e+00
1.2410000000e+01, 1.5067662732e+00
1.2420000000e+01, 1.5067923797e+00
1.2430000000e+01, 1.5069255385e+00
1.2440000000e+01, 1.5067946933e+00
1.2450000000e+01, 1.5068839244e+00
1.2460000000e+01, 1.5070514124e+00
1.2470000000e+01, 1.5070347168e+00
1.2480000000e+01, 1.5071734720e+00
1.2490000000e+01, 1.5073619703e+00
1.2500000000e+01, 1.5072645165e+00
1.2510000000e+01, 1.5069985116e+00
1.2520000000e+01, 1.5070500368e+00
1.2530000000e+01, 1.5070869610e+00
1.2540000000e+01, 1.5072662048e+00
1.2550000000e+01, 1.5074990685e+00
1.2560000000e+01, 1.5074726494e+00
1.2570000000e+01, 1.5074419156e+00
1.2580000000e+01, 1.5072860895e+00
1.2590000000e+01, 1.5073832307e+00
1.2600000000e+01, 1.5075531574e+00
1.2610000000e+01, 1.5076967275e+00
1.2620000000e+01, 1.5077134232e+00
1.2630000000e+01, 1.5078417358e+00
1.2640000000e+01, 1.5078240084e+00
1.2650000000e+01, 1.5078671232e+00
